Pd_bus1,Pd_bus2,Pd_bus3,Pd_bus4,Pd_bus5,Pd_bus6,Pd_bus7,Pd_bus8,Pd_bus9,Pd_bus10,Pd_bus11,Pd_bus12,Pd_bus13,Pd_bus14,Qd_bus1,Qd_bus2,Qd_bus3,Qd_bus4,Qd_bus5,Qd_bus6,Qd_bus7,Qd_bus8,Qd_bus9,Qd_bus10,Qd_bus11,Qd_bus12,Qd_bus13,Qd_bus14,Vm_bus1,Vm_bus2,Vm_bus3,Vm_bus4,Vm_bus5,Vm_bus6,Vm_bus7,Vm_bus8,Vm_bus9,Vm_bus10,Vm_bus11,Vm_bus12,Vm_bus13,Vm_bus14,Va_bus1,Va_bus2,Va_bus3,Va_bus4,Va_bus5,Va_bus6,Va_bus7,Va_bus8,Va_bus9,Va_bus10,Va_bus11,Va_bus12,Va_bus13,Va_bus14,label
0,21.31927441,93.09081848,45.96915228,7.965798917,10.37354897,0,0,28.39990221,8.263435487,3.415981314,5.738458217,14.14767515,14.77533488,0,12.96714911,18.94296893,-4.223166421,1.691587802,6.978313156,0,0,15.03315564,5.797232088,1.686386503,1.684494898,5.867606564,5.454765051,1.06,1.045,1.01,1.01874525,1.032879251,1.07,1.069240579,1.09,1.057957535,1.052920069,1.058056839,1.055323873,1.056400178,1.036035899,0,-4.841694245,-12.44058782,-10.04336559,-8.778133535,-13.83095493,-13.38794886,-12.9926362,-14.51974275,-14.65686132,-14.37453417,-14.66425263,-14.86062901,-15.60209979,1
0,20.50892646,96.5793632,52.24885504,7.777545611,12.07351972,0,0,30.68004782,9.705855342,3.281097098,5.932486297,14.1864127,15.72650862,0,12.56053437,18.79713995,-3.578386709,1.523671564,7.257447398,0,0,16.39549122,5.408215377,1.930590348,1.52283923,6.325716313,5.428652583,1.074459483,1.045,1.01,1.016078173,1.018163929,1.084373232,1.060652076,1.090259953,1.055031954,1.050289302,1.05650342,1.058194052,1.049191646,1.033231599,0.140179411,-5.222592331,-13.27269094,-10.84508316,-9.220295004,-14.94174331,-14.03307694,-13.96577149,-15.68394625,-15.86102454,-15.51028228,-15.53321524,-15.89222173,-16.82801455,2
0,20.5406703,94.93825743,46.24552915,7.174617715,10.64281276,0,0,30.93018981,9.191944051,3.844691101,6.338365383,14.03496661,13.6861376,0,13.25578981,17.9808807,-3.71553764,1.469940456,8.117624605,0,0,16.14979019,5.54993236,1.656844743,1.448280649,5.672117068,4.715401071,1.06,1.045,0.996257359,1.017874251,1.01970512,1.07,1.061950463,1.09197249,1.056791518,1.05180255,1.065903727,1.055382631,1.050759293,1.028642117,0,-4.944590392,-12.78970479,-10.26365275,-8.728658234,-14.19040789,-13.36498063,-13.32475128,-14.97116363,-15.13666251,-14.84934554,-15.07500539,-15.14784568,-15.92208309,1
0,20.69832756,92.17803394,48.91890418,7.679951119,12.24209195,0,0,28.20953223,9.153154042,3.393790526,6.092476172,14.57549735,15.7646396,0,12.45716976,18.23085447,-3.940973871,1.565494978,7.572481899,0,0,16.22206189,6.232473477,1.831456813,1.471526848,5.328716706,4.524237399,1.06,1.041994208,1.01,1.011123521,1.019183712,1.07,1.061710629,1.09,1.056507067,1.051168297,1.050138051,1.05547524,1.057778763,1.035957269,0,-5.030085575,-12.62477324,-10.19773668,-8.822607486,-14.44243813,-13.42619575,-13.42619575,-15.01747654,-15.19863942,-14.95563292,-15.33207476,-15.74007485,-16.28806354,1
0,20.92621052,102.9149836,44.11939184,6.880612982,11.94655435,0,0,27.12111845,9.488752862,3.470161663,5.981877548,12.74247948,16.37916615,0,12.07493807,17.39049447,-4.127448588,1.721500023,7.357115979,0,0,17.99235369,6.235136193,1.905053691,1.593264508,5.627897455,4.662970102,1.06,1.045,1.01,1.01816815,1.019812709,1.071871294,1.061129295,1.09637617,1.054784065,1.049599593,1.056126181,1.055354304,1.043841616,1.036903616,0,-5.085445714,-13.31338457,-10.39557016,-8.839757896,-14.54851244,-13.3871935,-13.08981054,-14.93999669,-15.12529453,-14.84702498,-15.1566055,-15.01294807,-16.2532636,1
0,21.98549063,85.92198762,48.1295059,7.899892488,10.77497849,0,0,30.48646431,8.230994212,3.404023594,5.877739891,12.93791156,14.27464557,0,12.62278881,18.8559513,-4.217593928,1.637236552,8.19908075,0,0,16.67544613,6.014296763,1.82303832,1.448653833,6.31812333,5.363001173,1.050883538,1.045,1.01,1.019747402,1.019893611,1.07,1.061387722,1.09,1.055460341,1.050649188,1.056752594,1.055382885,1.050232903,1.035112415,0.138996758,-4.733420057,-11.91946238,-10.14892462,-8.43938951,-13.72998914,-12.92593456,-12.92593456,-14.48826336,-14.60732682,-14.29463168,-14.55335845,-14.6128851,-15.47969716,2
0,23.07555343,88.34535382,48.77766918,8.004013429,10.24357953,0,0,26.84952604,9.510231148,3.642633089,5.650231594,14.81863424,15.5494041,0,13.3538727,19.96418856,-3.757294787,1.565765887,7.759252651,0,0,17.32969544,5.843908597,1.845652465,1.625065501,6.320442779,5.366551395,1.06,1.045,1.010874401,1.017614716,1.019545838,1.07,1.061138423,1.09,1.05508782,1.050107224,1.056372229,1.054910155,1.051967172,1.033410247,0,-4.857949373,-11.95980074,-10.08916402,-8.599336778,-14.00559801,-13.06406158,-13.06406158,-14.60690503,-14.80588551,-14.5421252,-14.8528739,-14.83653101,-15.80604963,1
0,20.92391922,85.51312162,49.87367262,7.27142985,10.42025595,0,0,27.73651677,8.463904318,3.751647632,6.605844755,14.42666285,15.62104661,0,12.87361458,19.94298429,-3.624739342,1.752686844,8.003673167,0,0,15.61985127,6.284762779,1.894512406,1.703174168,5.553362242,5.020057118,1.06,1.045,1.00238292,1.017616139,1.019537765,1.07,1.061936611,1.09,1.059951302,1.051501738,1.05701164,1.05456526,1.05002432,1.035327571,0,-4.744241794,-11.60004539,-9.988734343,-8.503011047,-13.95062011,-12.98975008,-12.98975008,-14.39205642,-14.70226313,-14.46760627,-14.86038768,-14.94176819,-15.77387751,1
0,23.12927729,90.8495257,49.14657664,7.727349725,10.69121735,0,0,29.35266432,8.641652521,3.690311082,6.335664426,12.19090322,15.89037822,0,12.66026988,18.6105658,-4.045545316,1.56883378,7.863038633,0,0,16.38701874,5.321193212,1.654092498,1.632543703,6.221867559,4.924007746,1.075361039,1.045,1.01,1.017760942,1.019661677,1.075512688,1.061426497,1.09,1.05648434,1.051865768,1.05740168,1.05975896,1.050471316,1.035256697,-0.303746744,-4.945466682,-12.47797361,-10.24418796,-8.710568329,-13.80322847,-13.0301216,-13.27754204,-14.84882755,-14.99481961,-14.67654406,-14.86611702,-14.96855482,-15.98351565,2
0,20.12912,97.67488115,46.97828238,7.007047735,11.4880216,0,0,27.86708605,8.420812901,3.545164909,5.777333246,14.00558045,14.82387426,0,12.29196856,20.80987267,-3.926048189,1.710525938,6.832347365,0,0,16.60959019,6.378133787,1.658330462,1.543237766,5.378699179,5.370758468,1.06,1.045,1.01,1.018088344,1.006318212,1.07,1.08163028,1.09,1.055903691,1.050792976,1.056951315,1.055575382,1.044815825,1.035064921,0,-4.95806626,-12.87914266,-10.25703211,-8.778620285,-14.12231628,-13.31707891,-13.20078032,-14.72700979,-14.87859533,-14.63619693,-14.96135334,-14.91690039,-15.85305959,1
0,20.48728624,97.30470558,45.6577988,8.256886472,11.7269938,0,0,28.97526377,9.030278216,3.1715542,6.297643252,13.51572093,15.80201544,0,13.06778286,19.13012606,-3.569718643,1.50027143,7.673682434,0,0,16.79423882,6.215528631,1.939530064,1.463513059,5.633744596,5.129296345,1.06,1.045,1.01,1.017590149,1.027799303,1.07,1.061219634,1.09,1.055343191,1.058008607,1.056539834,1.061443157,1.043270678,1.034262824,0,-5.016089242,-12.94693894,-10.36306666,-9.159960508,-14.36074499,-13.42650684,-13.42650684,-15.01481588,-15.06520463,-14.8777062,-15.40867915,-14.79290514,-16.21402545,1
0,23.11360964,95.84366376,50.58518851,8.111343715,10.52167253,0,0,27.44641769,9.346280592,3.80302552,5.879326895,14.82336571,14.65703279,0,11.62174904,17.463253,-3.695408178,1.484440533,7.001008263,0,0,15.17495722,6.144463298,1.785498652,1.547024399,6.236387604,4.829556154,1.072560026,1.045,1.01,1.017547517,1.019385576,1.07,1.062167946,1.09,1.057334264,1.051806469,1.057225604,1.049358632,1.049789849,1.03651247,-0.212032478,-5.120619526,-13.00166174,-10.53332275,-8.956694232,-14.38700114,-13.50440644,-13.50440644,-15.04189711,-15.22513475,-14.95323239,-15.31391798,-15.35496837,-16.16435599,2
0,20.46651523,85.57256275,45.90559039,7.927791181,10.75479593,0,0,30.37104627,8.537796887,3.341166819,5.886219566,13.06461769,15.85944645,0,13.8997793,18.24199439,-3.699682801,1.49772939,7.013405623,0,0,17.66412116,5.874099906,1.641236194,1.716586791,6.209016071,4.587357436,1.06,1.045,1.01,1.017781481,1.025163506,1.07,1.061061238,1.09,1.054921211,1.049830064,1.048163782,1.055039809,1.050005664,1.03467733,0,-4.669781163,-11.82828436,-9.830534588,-8.297547764,-13.77080878,-12.92109232,-12.92109232,-14.52439374,-14.42890254,-14.2500302,-14.60562792,-14.69874244,-15.69472871,1
0,21.51788406,87.80888067,48.25087354,7.834528841,11.96383348,0,0,28.74674424,8.366627053,3.656644297,5.991012515,14.46606576,16.30729485,0,13.17977181,20.47309484,-3.970947585,1.45592049,7.389892715,0,0,15.24937573,6.307683793,1.703139009,1.728020494,6.163317631,4.661821842,1.06636299,1.045,1.01,1.017682971,1.019446188,1.07,1.062146099,1.09,1.057308088,1.051993104,1.057482324,1.060762542,1.049628494,1.035450212,-0.356112282,-4.856371819,-12.21897526,-10.16227187,-8.670763549,-14.25983621,-13.25524749,-13.25524749,-14.85602413,-15.01010222,-14.77595968,-14.81113225,-15.2407464,-16.148934,2
0,23.07345508,93.70150894,43.19575341,7.723989682,11.16627792,0,0,28.02979841,8.457861735,3.506319688,6.401005551,13.74030171,14.64338635,0,12.46950721,20.45463862,-3.741544469,1.701237475,7.846772706,0,0,17.10709506,5.613910859,1.676227404,1.629758881,5.462837729,5.315074591,1.047829906,1.031611423,1.01,1.024398845,1.020239925,1.07,1.061997174,1.09,1.056366299,1.047802761,1.057409161,1.05496748,1.050523117,1.035573018,0.064639069,-4.989727953,-12.44775682,-9.958466381,-8.508902378,-13.88317943,-12.93236634,-12.93236634,-14.46652742,-14.72080969,-14.39195537,-14.75355765,-14.81733267,-15.58651538,2
0,22.77190772,101.9088467,49.36864223,7.39002201,10.65182095,0,0,29.7017415,8.890634511,3.628030658,6.207935287,13.83655023,14.9823047,0,13.39515902,18.72195266,-4.165760065,1.443436062,6.757910176,0,0,16.90789486,6.328482816,1.861326153,1.580577424,5.582385403,5.333914731,1.06,1.045,1.004871418,1.017236994,1.02375746,1.07,1.060814792,1.09,1.054646074,1.049546169,1.056049563,1.063774356,1.050056673,1.034088848,0,-5.270940977,-13.87335669,-10.75948933,-8.996546727,-14.62583133,-13.80202258,-13.80202258,-15.37999444,-15.5227863,-15.21009978,-15.42517803,-15.58756685,-16.46651959,1
0,23.33248241,92.43414643,43.23841142,7.205933289,12.28471135,0,0,27.93804259,9.255656324,3.475221599,5.97966373,12.15529523,13.58137297,0,13.23185745,17.80486767,-3.885098396,1.481045426,7.007201722,0,0,14.99108995,5.875862772,1.752043627,1.70700871,5.497218413,4.63826648,1.06,1.041280027,1.008526106,1.019407637,1.020939605,1.07,1.063412685,1.09,1.051296462,1.05343483,1.058235492,1.055870066,1.052124517,1.031223665,0,-4.6750606,-12.13718082,-9.847485881,-8.38585362,-13.6377023,-12.77282872,-12.77282872,-14.2849375,-14.46625682,-14.1844454,-14.42812357,-14.48444815,-15.15235605,1
0,21.00575064,103.1665032,51.64475891,8.303538079,11.26009058,0,0,26.77748075,8.337877532,3.650158002,5.832992871,14.33055453,16.17170581,0,13.4342375,20.68746528,-3.820544919,1.616875011,7.342696888,0,0,17.60732413,5.892012161,1.632704543,1.550710875,5.320120994,5.31412859,1.035513782,1.044849182,1.01,1.016916014,1.018798217,1.07,1.060853129,1.09,1.052817754,1.050232652,1.056644951,1.055323274,1.052102221,1.033278926,0.167108242,-5.171587651,-13.68186126,-10.85485035,-9.221002868,-14.7229744,-13.78796957,-13.78796957,-15.25252415,-15.46906767,-15.23716174,-15.58813131,-16.3420395,-16.57362754,2
0,21.73063381,98.0346183,51.73847558,8.318469366,10.59250532,0,0,29.40664543,8.955456192,3.25283262,6.393075497,12.53015321,13.42057414,0,12.90258826,19.44573228,-4.260969141,1.687253692,7.772886158,0,0,16.12696329,6.346182292,1.902770888,1.709565299,5.814257299,4.906350475,1.066610438,1.045,1.01,1.017526509,1.019432843,1.07,1.050376384,1.09,1.055899778,1.05016283,1.056700976,1.055056283,1.051068597,1.03704138,-0.34224525,-5.129536482,-13.15401513,-10.5752386,-8.968342824,-14.23204739,-13.51154858,-13.50404728,-15.02170351,-14.85010071,-14.80973383,-15.06913816,-15.11163604,-15.9450305,2
0,20.9822536,85.31580931,44.23521456,8.200763392,11.87357573,0,0,29.47684309,8.685129594,3.687716539,5.996060392,13.80417206,13.68992368,0,13.27282602,17.67849441,-3.514418076,1.531616088,6.930795147,0,0,16.65238864,6.323849785,1.909683575,1.50421519,5.610085309,4.53031351,1.06,1.045,1.01,1.018304408,1.020049843,1.071652242,1.071709587,1.09,1.056381745,1.051053326,1.048677845,1.05564829,1.050986511,1.037653503,0,-4.625555842,-11.72387058,-9.71056012,-8.300629717,-13.86663558,-12.81749485,-12.73832521,-14.30770774,-14.4711573,-14.33585625,-14.54747794,-14.62353865,-15.36429019,1
0,19.89294756,86.55634749,49.71107956,7.051903547,11.39462617,0,0,28.69595326,9.444046668,3.665328262,5.790799091,14.72440355,14.6843817,0,12.05247628,19.0765657,-4.101715906,1.633844712,8.083574657,0,0,15.950836,5.234720785,1.880939839,1.686052768,5.982163119,4.973758222,1.06,1.045,1.01,1.017700712,1.019567678,1.07,1.062114971,1.09,1.057207361,1.0495024,1.057432075,1.04945728,1.048746128,1.032148977,0,-4.766204311,-12.05271069,-10.06427941,-8.563078852,-14.06665965,-13.12601953,-13.12601953,-14.71082015,-14.80677337,-14.62616221,-14.97565949,-15.14385131,-15.43805995,1
0,22.28990411,94.14853539,47.02352791,7.20890145,10.5764271,0,0,27.32438829,9.469116061,3.584613942,5.58664295,13.81308028,13.73411837,0,13.04611427,19.90049054,-3.535991267,1.660099459,7.093674562,0,0,16.81735198,5.87075995,1.881601194,1.674913054,6.244696439,5.259967551,1.06,1.045,1.01,1.018247989,1.020114478,1.07,1.066480176,1.09,1.055969643,1.050819082,1.056719174,1.055311708,1.062834664,1.035896798,0,-4.88433001,-12.54446924,-10.07449568,-8.560751583,-13.8184209,-12.9986253,-12.97136393,-14.47344479,-14.65997697,-14.37268629,-14.61882284,-14.37900111,-15.47334239,1
0,20.6311541,92.22891347,43.23321845,7.872899146,11.55308245,0,0,31.72244094,9.126105903,3.625262804,6.503458811,14.61811534,16.35890955,0,11.50161295,17.76482919,-3.934749853,1.747070604,7.62459805,0,0,16.0992623,6.238112148,1.68298999,1.568077022,5.652198683,5.487168755,1.06,1.045,1.01,1.017347674,1.018997702,1.07,1.061073189,1.093140509,1.055336582,1.050186847,1.056550797,1.054525991,1.049342282,1.031946514,0,-4.929163793,-12.56026685,-10.25527237,-8.768572475,-14.52497692,-13.54078166,-13.58845027,-15.24374287,-15.40381635,-15.10430985,-15.45372535,-15.54836489,-16.10105548,1
0,21.3474736,88.6287685,46.0943755,8.198052703,11.52260623,0,0,27.82502633,8.414515372,3.543055458,6.447435279,12.4162064,15.44184834,0,13.79214865,20.6771086,-3.723101518,1.483475843,8.050948037,0,0,16.14683733,6.029166664,1.74575276,1.470753127,6.011064787,4.759691094,1.06,1.045,1.01,1.032545562,1.020159025,1.07,1.062266791,1.09,1.057069227,1.033435976,1.067260835,1.075301859,1.050880034,1.036361563,0,-4.736913155,-12.05770714,-9.973975842,-8.432859954,-13.76457717,-12.84725881,-12.84725881,-14.38031266,-14.33951026,-14.26498186,-14.38348487,-14.65408867,-15.55066138,1
0,22.44053517,91.45743229,47.27983938,7.420528724,11.54112797,0,0,29.33687606,8.811683051,3.376651353,5.781852192,14.48683297,14.39826838,0,11.60494681,17.73292759,-3.550328567,1.440220143,7.009099783,0,0,15.47734565,6.115807911,1.896899428,1.536068147,5.959931565,5.375107264,1.06,1.037750442,1.01,1.017850909,1.019701963,1.07,1.059032465,1.09,1.056775857,1.051523324,1.057163076,1.055346429,1.049968317,1.035652288,0,-4.827452143,-12.45883904,-10.17436176,-8.665419854,-14.12887043,-13.29810719,-13.21149952,-14.78444861,-14.94014866,-14.65742062,-14.97451842,-15.07534672,-15.85665586,1
0,21.75392136,99.27633218,51.55653982,8.081798992,10.3389794,0,0,31.03760113,9.570231017,3.510130652,6.025965104,12.67357803,15.5760423,0,13.41334373,20.65610999,-3.897871339,1.705367012,6.85508702,0,0,16.59002196,5.359685701,1.93170763,1.449894597,5.344460556,4.51219638,1.06,1.045,1.006343498,1.016672273,1.018690956,1.07,1.061056709,1.09,1.032043519,1.050704618,1.056580106,1.055841608,1.051160815,1.035852594,0,-5.257878074,-13.29618877,-10.82868968,-9.186238157,-14.63675356,-13.9530481,-13.9530481,-15.24855075,-15.71772837,-15.30795167,-15.49982766,-15.59377078,-16.65363824,1
0,23.21322822,95.41313183,43.62094217,7.636548865,10.95525035,0,0,32.25513258,8.618732808,3.55468052,5.62763987,13.64324086,15.56943226,0,11.43883876,20.65253537,-4.166328388,1.614728698,7.405988495,0,0,15.73377319,5.220939995,1.655124005,1.618841435,5.540677253,5.216025738,1.06,1.045,1.01,1.018103492,1.019741804,1.050344414,1.062016802,1.09582873,1.056711964,1.048226311,1.057645296,1.055673834,1.050477877,1.035293343,0,-5.020180101,-12.80405581,-10.30593915,-8.781831549,-14.11463788,-13.49778932,-13.60378471,-14.86910886,-15.56299348,-14.9175621,-15.11808404,-15.24676784,-16.23830197,1
0,20.44148568,100.742891,48.82092159,7.182136338,10.54872452,0,0,30.33229629,8.951606997,3.657551228,6.572807387,12.80486687,14.92788095,0,13.16474921,18.40423506,-3.801942434,1.753141916,8.048437278,0,0,17.72471445,5.413435974,1.879091313,1.753849034,5.367801644,5.20809687,1.06,1.053230974,1.01,1.017129655,1.019098542,1.07,1.060712472,1.09,1.05449634,1.050058513,1.042149256,1.054728313,1.06607691,1.034471963,0,-5.210932713,-13.34281628,-10.60950843,-9.000610883,-14.44850473,-13.66848192,-13.66848192,-15.25503226,-15.2304314,-14.90801092,-15.32399183,-15.42806818,-16.30724379,1
0,23.01625004,102.0684562,47.64653627,7.731304316,11.13190661,0,0,31.10013628,9.140567585,3.754495545,5.621360237,14.34614005,15.79583988,0,12.7364029,19.56760797,-4.198346112,1.737621077,7.270343388,0,0,17.76898386,5.877148736,1.769504962,1.693757504,5.439425464,4.543364332,1.063952363,1.045,1.01,1.016865673,1.018678015,1.07,1.050882732,1.09,1.054222616,1.049431486,1.056006145,1.054142221,1.050016834,1.034394851,-0.11305232,-5.320073086,-13.62615797,-10.84426508,-9.225236956,-14.85985005,-14.02128934,-14.01877746,-15.66520861,-15.81716998,-15.48315567,-15.35565177,-15.86425988,-16.84343251,2
0,20.25509317,87.00786822,49.23845196,7.995674626,12.3161111,0,0,28.22739712,9.713907648,3.697976771,6.150290331,14.40983694,14.70525535,0,13.10970245,18.29826058,-3.801828853,1.63095481,7.24291303,0,0,15.6704535,5.764152761,1.793135447,1.61887382,5.802536969,4.700032131,1.06,1.045,1.01,0.996739539,1.01492852,1.07,1.062132855,1.09,1.057370752,1.054352495,1.057386652,1.055138494,1.050335033,1.036934468,0,-4.817412817,-12.14684235,-9.95709171,-8.716118624,-14.23612371,-13.21818863,-13.21818863,-14.80916449,-15.20289509,-14.7710337,-15.10337524,-15.19248903,-15.97015579,1
0,23.27575626,91.78474502,43.72134481,7.774481083,11.02753317,0,0,31.28985838,9.260215693,3.594052919,6.487972249,14.77118603,16.35547241,0,11.9157124,19.95161344,-4.047182211,1.492786055,7.070896447,0,0,15.94742728,5.505421127,1.870197211,1.516445519,6.319344319,5.146788457,1.06,1.045,1.01,1.017640642,1.008834151,1.07,1.061588708,1.102589559,1.063912813,1.051349743,1.056980699,1.054424412,1.04899819,1.033810497,0,-4.986405181,-12.57573273,-10.28815315,-9.064009834,-14.49735573,-13.54947744,-13.44584437,-15.22353604,-15.40814017,-15.08793409,-15.42820389,-15.51841638,-16.47410556,1
